"","review_count","stars","attributes.RestaurantsAttire","attributes.RestaurantsTakeOut","attributes.BusinessAcceptsCreditCards","attributes.NoiseLevel","attributes.GoodForKids","attributes.RestaurantsReservations","attributes.RestaurantsGoodForGroups","attributes.RestaurantsPriceRange2","attributes.HasTV","attributes.BikeParking","attributes.RestaurantsDelivery","attributes.OutdoorSeating","attributes.Caters","attributes.WiFi","city","attributes.BusinessParking.garage","attributes.BusinessParking.street","attributes.BusinessParking.validated","attributes.BusinessParking.lot","attributes.BusinessParking.valet","attributes.GoodForMeal.dessert","attributes.GoodForMeal.latenight","attributes.GoodForMeal.lunch","attributes.GoodForMeal.dinner","attributes.GoodForMeal.brunch","attributes.GoodForMeal.breakfast","attributes.Ambience.touristy","attributes.Ambience.hipster","attributes.Ambience.romantic","attributes.Ambience.divey","attributes.Ambience.intimate","attributes.Ambience.trendy","attributes.Ambience.upscale","attributes.Ambience.classy","attributes.Ambience.casual","Mon","Tue","Wed","Thu","Fri","Sat","Sun","Pos_Rev_rate","id"
"198",103,3.5,"casual","True","True","loud","False","True","True","1","True","True","False","True","False","free","Madison","False","False","False","True","False","False","False","False","False","True","False","False","False","False","False","False","False","False","False","True",11,11,11,11,11.5,18.5,18,0.805825242718447,"BF4RaOWyjLDa9OvriKc1sA"
"199",40,3,"casual","None","True","very_loud","False","False","True","1","True","False","None","False","False","no","Madison","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True",13.7625524769102,18.5,18.5,18.5,19,17.5,5,0.6,"WoFTWkoOrciT0TEvRJcSTQ"
"200",21,3.5,"casual","True","True","average","True","False","True","2","True","True","False","False","False","free","Madison","False","True","False","False","False","False","False","False","True","False","False","False","False","False","False","False","False","False","False","False",24,11,11,11,11.5,15.5,15,0.761904761904762,"i4yx2YalngO2NWzorm7T0g"
"201",31,3,"casual","True","True","quiet","False","True","True","2","True","True","False","False","True","free","Fitchburg","False","False","False","True","False","False","False","False","True","False","False","False","False","True","False","False","False","False","True","False",6,6,6,6,6,5,11.3210930442638,0.612903225806452,"Bx8cfQJpZvKNA4TWPFWDJQ"
"202",34,3,"casual","True","True","average","True","False","True","2","True","True","False","True","False","free","Madison","True","False","False","False","False","False","False","False","True","False","False","False","False","False","False","False","False","False","False","True",10,10,10,10,12.5,14.5,14,0.676470588235294,"lSIvkjmaXyKgPEkWc7qS_g"
"203",44,4,"casual","True","True","loud","True","True","True","2","True","False","False","True","False","no","Verona","False","False","False","True","False","False","False","False","True","False","False","False","False","False","False","False","False","False","True","False",13.7625524769102,10,10,10,10.5,11.5,17,0.818181818181818,"LdO1SLMxOnGXJuuPGD5meA"
"204",42,3.5,"casual","True","True","average","True","False","True","2","True","True","None","True","False","free","Middleton","False","False","False","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False",14.5,13.5,13.5,13.5,13.5,14.5,8.5,0.666666666666667,"a2WtA_9HkxKe7OJ7NVA0dQ"
"205",139,3.5,"dressy","False","True","average","False","True","True","3","True","True","False","True","False","no","Madison","False","False","False","True","False","False","False","False","True","False","False","False","False","True","False","False","False","False","True","False",5,5,5,5,6,6,11.3210930442638,0.776978417266187,"g6aWPjcKukfK1-Po70Lhyw"
"206",39,3,"casual","True","True","average","True","False","True","2","True","True","None","False","False","free","Madison","False","False","False","True","False","False","False","False","True","False","False","False","False","False","False","False","False","False","False","True",11,11,11,11,12,12,11,0.769230769230769,"rck304cyCwAxQbUAOuuMwg"
"207",567,3.5,"casual","True","True","average","True","True","True","2","True","True","False","True","False","free","Madison","False","False","False","True","False","None","False","True","True","True","None","False","False","False","False","False","True","False","True","True",24,14,14,14,16,16,7,0.788359788359788,"uC3qwaxsOkdJzpOc0v1Mog"
"208",54,3,"casual","True","True","loud","True","False","True","2","True","True","False","True","True","free","Madison","False","False","False","True","False","False","False","True","False","False","False","False","False","False","False","False","False","False","False","True",15,15,15,15,15,15,15,0.740740740740741,"HeN_Ru6w-T-oJn6T_N1vfQ"
"209",10,4,"casual","True","True","average","True","True","True","2","True","True","False","True","True","free","Madison","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","False",6.5,6.5,6.5,6.5,6.5,12.2494266055046,11.3210930442638,0.8,"RxacBKbziwvC5afDcZS5zg"
"210",8,4.5,"casual","False","True","average","True","True","True","3","True","True","False","False","False","free","Waunakee","False","True","False","True","False","False","False","False","True","False","False","False","False","False","False","False","False","False","True","False",24,10.8095518867925,6,6,7,7,11.3210930442638,1,"92Rptf1GMT1vD9GqW0aHSA"
"211",74,4,"casual","True","True","average","True","True","True","2","True","True","False","False","False","free","Windsor","False","False","False","True","False","False","False","True","True","False","False","False","False","False","False","False","False","False","False","True",10,10,10,10,11,14,13,0.864864864864865,"0ctFHE8o7A0_oDnaW7WrsA"
"212",203,3.5,"casual","True","True","average","False","True","True","2","True","True","True","True","True","free","Madison","True","True","False","False","False","False","False","True","True","False","False","False","None","None","False","False","True","None","None","None",24,5,5,5,10,10,11.3210930442638,0.802955665024631,"NyGlEmuYcpZSKfk6IwJeSw"
"213",133,3.5,"casual","True","True","average","True","False","True","1","True","True","True","False","True","no","Madison","False","True","False","False","False","False","False","True","True","False","False","False","False","False","False","False","False","False","False","True",13,13,13,17,17,13,11.3210930442638,0.774436090225564,"kOUnvmGamiw90BfmthoQGg"
"214",192,4,"casual","False","False","average","False","False","True","2","False","True","False","True","False","no","Madison","False","True","False","False","False","False","True","False","True","False","False","False","True","False","False","True","False","False","True","False",9,9,9,9,9,9,16,0.770833333333333,"VGKq16vCdPPHMoryy6XTHg"
"215",75,3,"casual","True","True","average","True","True","True","2","True","True","False","True","False","no","Madison","False","False","False","True","False","False","False","False","True","False","False","False","False","False","False","False","False","False","False","False",11,11,11,11,11.5,11.5,10,0.666666666666667,"_6b9CtXi4fQqiu2VjCVpTQ"
"216",64,3,"casual","True","True","average","True","True","True","2","True","True","False","False","True","free","Madison","False","True","False","True","False","False","False","False","True","False","False","False","False","False","False","False","False","False","True","False",11,11,11,11,12,13.5,6,0.75,"nTj1Yi5TyRErrP8k8H3C3g"
"217",95,2.5,"casual","True","True","average","True","True","True","2","True","True","True","True","True","free","Madison","False","False","False","True","False","False","False","True","True","False","False","False","False","False","False","False","False","False","True","True",24,11,11,11,12,12,11.3210930442638,0.652631578947368,"xStWlT67YUdrdhfrNP0eQQ"
"218",99,4,"casual","True","True","average","False","False","True","2","True","True","True","True","False","free","Madison","False","False","False","True","False","False","False","True","True","False","False","False","False","False","False","False","False","False","False","True",11,11,11,11,12,12,11,0.939393939393939,"6Z75MVEou08v513A8DUbpw"
"219",10,4,"casual","True","False","average","True","False","True","2","True","True","False","False","False","free","Madison","False","False","False","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True",12,12,12,12,12,12,12,0.9,"WCMt5LU2NnkmzjKNhTB7UA"
"220",387,4,"casual","True","True","average","False","False","True","2","True","True","False","False","False","free","Madison","True","False","False","False","False","False","True","True","True","False","False","False","None","False","False","False","None","False","False","True",14,12,12,12,15,15,13,0.772609819121447,"WMpXWa8iiEaDzb4vLTZjcw"
"221",477,4,"casual","True","True","average","True","True","True","2","False","True","False","True","False","no","Madison","False","False","False","True","False","False","False","False","True","True","False","False","False","False","False","False","False","False","True","False",5,5,5,5,6,14,12,0.888888888888889,"SBnpT6JDbah-5l_52GM5sw"
"222",21,3.5,"casual","True","True","loud","True","True","True","2","True","True","False","False","True","no","Cross Plains","False","False","False","True","False","False","False","False","True","False","False","False","False","False","False","False","False","False","False","False",24,5,5,5,6,6,4.5,0.80952380952381,"qQMvHvHnVIEHaOSxTEIu9A"
"223",86,4.5,"casual","True","True","average","True","True","True","2","True","False","False","True","True","free","Madison","False","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","False",13.7625524769102,6,6,6,6,6,6,0.906976744186046,"u-bUskQT8jeImKCA_VfICg"
"224",93,2,"casual","True","True","average","True","False","False","2","True","False","False","False","False","free","Madison","False","False","False","False","False","False","False","True","False","False","False","None","False","False","False","None","False","None","False","True",13.7625524769102,10.8095518867925,10.8703533026114,11.0355122324159,11.7995444191344,12.2494266055046,11.3210930442638,0.397849462365591,"tZOMMBJEzkJo6okIwG1Pmw"
"225",72,4.5,"casual","True","False","quiet","False","False","True","1","True","True","False","False","False","no","Madison","False","False","False","None","False","False","False","False","True","False","False","False","False","False","True","False","False","False","True","True",9,9,9,10,10,10,10,0.861111111111111,"UduPcMWfIVMAYRaIIpzSog"
"226",31,3.5,"casual","True","True","quiet","True","True","True","2","True","False","False","False","False","no","Stoughton","False","True","False","False","False","False","False","False","True","False","False","False","False","False","False","False","False","False","False","False",13.7625524769102,4,4,4,5,5,11.3210930442638,0.967741935483871,"2vDSveTk2Wyp7XoNHjK1yg"
"227",15,3,"casual","False","True","average","True","False","True","2","True","True","False","True","False","free","Monona","False","False","False","True","False","False","False","False","True","False","False","False","False","False","False","False","False","False","False","True",3.5,4,6,4,4,12.2494266055046,11.3210930442638,0.933333333333333,"wl0uHk7xGGPVyOz-XkstfQ"
"228",77,3.5,"casual","True","True","loud","True","True","True","2","True","False","False","True","False","no","Monona","False","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True",13,13,13,13,15,15,12,0.779220779220779,"soIfkcfwujR-Na1lprr-XA"
"229",24,4,"casual","False","True","average","False","False","True","1","True","True","False","False","False","free","Madison","True","True","False","False","False","False","False","False","False","True","False","False","True","False","False","False","False","False","False","True",15,15,15,15,15,15,15,0.833333333333333,"OHlWeG019fqPbvYO5ZDEqg"
"230",126,2.5,"casual","True","True","average","True","True","True","2","True","True","True","False","True","free","Madison","False","False","False","True","False","False","False","True","True","False","False","False","False","False","False","False","False","False","False","True",11,13,11,13,13,13,10,0.634920634920635,"sPd3E7lFzd_yooiq-ekxtQ"
"231",216,3.5,"casual","True","True","average","True","True","True","2","True","True","False","True","True","free","Madison","False","False","False","True","False","False","False","True","True","False","False","False","False","None","False","None","None","None","None","True",12,12,12,12,13,13,12,0.759259259259259,"IRfYEXJBQXxIN2d5pD_jKg"
"232",81,3,"casual","False","True","average","False","True","True","3","True","True","False","False","False","no","Madison","False","False","False","True","False","False","False","False","True","False","False","False","False","False","False","False","False","False","True","False",4,4,4,4,4.5,4.5,11.3210930442638,0.716049382716049,"tORH_LDga3t1bbuluhuxiQ"
"233",301,3.5,"casual","True","True","average","True","True","True","2","True","True","False","True","True","free","Madison","False","False","False","True","False","False","False","False","True","False","False","False","False","False","False","False","False","False","False","True",15,15,15,15,15,15,15,0.86046511627907,"JEoi9ITPZM58EnZBAubijA"
"234",27,3.5,"casual","True","False","average","False","False","True","1","True","True","False","True","False","no","Madison","False","True","False","False","False","False","False","False","False","False","False","False","False","False","True","False","False","False","False","False",15.5,15.5,15.5,15.5,15.5,15.5,15.5,0.592592592592593,"VbRT8CJlnCO9_rd0zW-rUw"
"235",14,4,"casual","True","True","average","True","False","True","4","False","True","False","True","False","free","Reedsburg","False","False","False","False","False","False","False","False","True","False","False","False","False","False","False","False","False","False","False","False",3,11,11,11,12,12,6,0.928571428571429,"SdL1nqANB-UVklmBHjGgLA"
"236",30,4,"casual","True","True","very_loud","True","False","True","2","False","True","False","True","False","free","Madison","False","True","False","False","False","False","False","False","True","False","False","False","False","False","False","False","False","False","False","False",13.7625524769102,10.8095518867925,10.8703533026114,11.0355122324159,11.7995444191344,12.2494266055046,11.3210930442638,0.633333333333333,"js_THl4BtzSzICKsKwJ-Jw"
"237",11,4.5,"casual","True","True","average","True","True","True","2","True","True","False","False","False","free","Black Earth","False","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False",15,10.8095518867925,15,15,15,15,15,0.909090909090909,"DeMl5tdmx1DxrlP5rm54fQ"
"238",63,3,"casual","True","True","average","True","True","True","2","True","True","False","False","True","no","Verona","False","True","False","True","False","False","False","False","True","False","False","False","False","False","False","False","False","False","False","True",5,5,5,5,6,6,11.3210930442638,0.746031746031746,"pzLXZ0qeiRilQ3vM-gS1wg"
"239",96,4.5,"casual","False","True","average","True","False","True","2","False","True","False","True","False","free","Madison","False","True","False","False","False","False","False","False","True","False","False","False","True","False","False","False","False","False","False","False",7,7,7,7,11,11,11,0.875,"MpWkXcBH1sSVcjReplDB3A"
"240",127,4.5,"casual","True","True","average","True","True","True","2","True","True","False","False","False","no","Stoughton","False","True","False","False","False","False","False","False","True","False","False","False","False","False","False","False","False","False","True","True",13.7625524769102,6,6,6,8,8,5,0.921259842519685,"4GJ9B9IUeOYQtqfG_BYwlw"
"241",258,3.5,"casual","True","True","average","False","True","True","2","True","False","True","True","True","free","Madison","True","False","False","True","False","False","False","False","True","False","False","False","False","False","False","False","True","False","True","False",11,11,11,11,12,11,11,0.806201550387597,"2YlUn3s132hNq5ueGeIiJg"
"242",6,4.5,"casual","True","True","average","True","False","True","2","True","True","False","True","False","free","Madison","False","False","False","True","False","False","False","False","True","False","False","False","False","False","True","False","False","False","False","False",11,11,11,11,11,11,11,0.666666666666667,"ZlU1Nyet_5peJRuCY5xKjg"
"243",70,2.5,"casual","True","True","average","True","True","True","2","True","True","True","False","True","free","Madison","False","False","False","True","False","False","False","True","True","False","False","False","False","False","False","False","False","False","True","True",11,11,11,11,11,11,11,0.657142857142857,"6mnjYZM40r67smOXrg6R4g"
"244",78,4,"casual","True","True","average","True","True","True","2","True","False","True","False","True","no","Stoughton","False","False","False","True","False","False","False","True","True","False","False","False","False","False","False","False","False","False","False","True",13.7625524769102,10,10,10,11,11,9,0.923076923076923,"XaVHqVByyKswE0wV-B0HRg"
"245",23,2.5,"casual","True","True","loud","True","False","True","1","True","True","False","True","False","no","Madison","False","True","False","False","False","False","False","False","True","False","False","False","False","False","False","False","None","False","False","True",13.7625524769102,10,10,10,10,15,11.3210930442638,0.478260869565217,"laERkVWfXVeQcjMSNe65SA"
"246",14,4.5,"casual","True","True","average","True","True","True","2","False","True","False","False","False","free","Stoughton","False","True","False","False","False","False","False","False","True","False","False","False","False","False","False","False","False","False","False","False",13.7625524769102,8,8,8,13,13,5,1,"mSY7I7YYb2v9_2YQ96rwTA"
"247",34,3,"casual","True","True","loud","False","False","True","1","True","True","True","True","False","free","Monona","False","False","False","True","False","False","False","False","False","False","False","None","False","None","None","None","False","False","None","True",15,15,15,15,15.25,16.25,17,0.794117647058823,"dh9tT-o7KliyiQKwQ_G2qg"
"248",81,3,"casual","True","True","average","True","True","True","2","True","True","True","True","True","free","Fitchburg","False","False","False","True","False","False","False","False","True","False","False","False","False","True","False","True","False","False","True","True",11,11,11,11,12,12,11,0.765432098765432,"hlSj3nHeSNHujnagbWXlhg"
"249",35,3.5,"casual","True","True","average","False","False","True","1","True","True","False","False","False","free","Madison","False","True","False","False","False","False","False","False","False","False","False","False","False","False","True","False","False","False","False","True",15,15,15,15,15.5,18.5,18,0.885714285714286,"vahVdHsH5HjThT0Sa2mThQ"
"250",206,4,"casual","True","True","average","True","True","True","2","False","True","True","True","True","free","Madison","False","False","False","True","False","False","False","True","True","False","False","False","False","False","False","False","False","False","False","True",5,5,5,5,5,5,5,0.898058252427185,"FlPAGqTovHc4mEIKJ7Q8Nw"
"251",62,3,"casual","True","True","average","True","True","True","2","True","True","None","True","True","free","Verona","False","False","False","True","False","False","False","True","True","True","False","False","False","False","False","False","False","False","False","True",24,10,10,10,11,12,10,0.661290322580645,"bE2pOsHjCM8048ILoRVxNw"
"252",12,3.5,"casual","True","False","very_loud","False","False","True","1","True","True","False","False","False","free","Verona","False","False","False","True","False","False","False","False","True","False","False","False","False","False","False","False","False","False","False","False",15,15,15,15,15.5,15.5,13,0.583333333333333,"blxBz59Wph0mao8EmFEizg"
"253",46,4.5,"casual","True","True","average","True","False","True","2","False","True","False","False","False","free","Madison","False","True","False","False","False","False","False","False","True","False","False","False","True","False","False","False","False","False","True","True",10,10,10,10,10.5,10.5,10,0.91304347826087,"i_r5yf-WrVJbMZWyOTv6UQ"
"254",66,4.5,"casual","True","True","average","True","False","True","2","True","True","False","False","True","free","DeForest","False","None","False","None","False","False","False","False","True","False","False","False","False","False","False","False","False","False","False","False",13.7625524769102,10,10,10,11,11,11,0.924242424242424,"kWeggWMMkFRF7qoW_zSpgQ"
"255",141,4.5,"casual","True","False","average","False","False","True","1","True","False","False","True","False","no","Sun Prairie","False","False","False","True","False","False","False","True","True","False","False","False","False","False","True","False","False","False","False","False",13,13,13,13,13,13,13,0.858156028368794,"42uRhhQDzbtKrUYoBPXS8A"
"256",216,3.5,"casual","True","True","average","True","True","True","2","False","True","True","True","True","free","Madison","True","True","False","True","False","False","False","False","True","False","False","False","False","False","False","False","True","False","True","True",24,10.8095518867925,10.8703533026114,11.0355122324159,11.7995444191344,13,11.3210930442638,0.898148148148148,"2zx0Pt5OeHhjAZoNRqYTog"
"257",46,3.5,"casual","True","True","average","True","True","True","2","True","False","False","False","True","free","McFarland","False","False","False","True","False","False","False","False","True","False","False","False","False","False","False","False","False","False","False","True",6,6,6,6,6,6,6,0.847826086956522,"H8mq-5oLkF9jlfyYi3vvOw"
"258",208,3,"casual","True","True","very_loud","False","False","True","1","True","True","True","True","True","free","Madison","True","True","False","False","False","False","True","False","False","False","False","None","False","False","None","False","False","False","False","True",15,15,15,15,15,15,15,0.600961538461538,"L772e6l2Yd0DJEyCBxBNng"
"259",5,4,"casual","True","False","average","True","False","True","1","True","True","False","False","False","free","Madison","False","False","False","False","False","False","False","False","True","False","False","False","False","False","False","False","False","False","False","False",13.7625524769102,10.8095518867925,10.8703533026114,11.0355122324159,11.7995444191344,12.2494266055046,11.3210930442638,0.8,"RFOQpskQ-sxCVakmbdxUnA"
"260",180,3.5,"casual","True","True","quiet","True","True","True","2","True","True","False","True","True","no","Fitchburg","False","False","False","True","False","False","False","False","True","False","False","False","False","False","False","False","False","False","False","False",10,10,10,10,11,11,11.3210930442638,0.844444444444444,"Zzvjuyxr1iudPN_heAAygw"
"261",111,3.5,"casual","True","True","average","True","False","True","1","True","True","False","True","True","no","Madison","False","False","False","True","False","False","True","False","False","False","False","False","False","False","False","False","False","False","False","True",18,18,18,18,19,19,18,0.747747747747748,"Z8SXv1u_6rKicQy9P7G6fw"
"262",95,3,"casual","True","True","average","True","True","True","2","True","True","True","True","True","free","Madison","False","False","False","True","False","None","False","True","True","False","False","False","False","False","False","False","False","False","False","True",11,11,11,11,12,12,11,0.621052631578947,"mKT30qU_MlLj4Ps82JAZ8w"
"263",70,3,"casual","True","True","average","False","False","True","2","True","True","True","True","False","free","Madison","False","True","False","True","False","False","True","False","True","False","False","False","None","False","False","False","False","False","False","True",14,14,14,14,14.5,14.5,14,0.757142857142857,"CUGPOzeBRz84cdIOGSXcLw"
"264",8,4,"casual","True","True","average","True","False","True","2","True","True","False","False","False","free","Oregon","False","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False",16.5,16.5,16.5,16.5,16.5,16.5,9,0.625,"ZZr9W_LtZeR1-KrmaVt62Q"
"265",24,3,"casual","True","True","loud","False","False","True","1","True","False","False","False","False","free","Madison","False","False","False","True","False","False","False","False","True","False","False","False","False","False","False","False","False","False","False","True",13.7625524769102,7,9,9,9.5,12.2494266055046,7.5,0.666666666666667,"scLsLrgdvccvkPZADAj5Qw"
"266",195,3.5,"casual","True","True","average","True","False","True","2","True","True","False","True","False","free","Middleton","False","True","False","False","False","False","False","True","True","False","False","False","False","False","False","False","False","False","False","True",24,13,13,13,15.5,15.5,11,0.917948717948718,"x0LohgBoD53hIa3BMM00PQ"
"267",51,2.5,"casual","True","True","average","True","False","True","2","True","True","True","False","True","free","Madison","False","False","False","True","False","False","False","False","False","False","False","None","None","False","False","False","None","False","False","True",13,13,13,13,14,14,12,0.568627450980392,"lw_vRdg4qUprQEgWDG6czQ"
"268",16,2.5,"casual","True","True","average","True","True","True","2","True","True","False","True","False","free","Madison","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True","False",14,14,14,14,14,14,11.3210930442638,0.5625,"ShYnf6B-c_cXoSY04cwwtQ"
"269",89,2.5,"casual","True","True","average","True","None","True","2","True","True","False","True","False","free","Madison","False","False","False","True","False","False","False","True","True","False","False","False","False","False","False","False","False","False","False","True",5,5,5,5,10,10,11,0.584269662921348,"kDCmjSgYGn8MbQsnO5UJnA"
"270",316,4,"casual","True","True","quiet","True","True","True","2","False","True","False","True","False","free","Madison","False","True","False","False","False","False","False","True","True","False","False","False","True","False","False","False","False","False","True","True",13.7625524769102,10,10,10,10,10,5,0.85126582278481,"aUrOyWFKxKeVXiFzwbTXSA"
"271",112,4,"casual","True","True","average","False","True","True","3","False","True","False","False","False","no","Middleton","False","True","False","False","False","False","False","False","True","False","False","False","False","True","False","False","False","False","False","False",24,4,4,4,5,5,11.3210930442638,0.839285714285714,"uKfOtfZ5R1JGm5sybZmi2w"
"272",45,3.5,"casual","True","True","average","True","False","True","2","True","True","False","True","True","free","Stoughton","False","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False",7,10.8095518867925,7,7,8,13,8,0.777777777777778,"pHbUQRAYIbxZSxP3ThSAYQ"
"273",104,3,"casual","True","True","average","True","True","True","2","True","True","False","True","True","free","Cottage Grove","False","True","False","True","False","False","False","False","True","False","False","False","False","False","False","False","False","False","False","True",24,10,10,10,11,11,10,0.701923076923077,"6x-G-PqJq67qi-7A9BTRsg"
"274",79,3,"casual","False","True","very_loud","False","False","True","1","True","True","False","False","False","no","Madison","False","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True",18,15,15,15,15.5,15.5,7,0.645569620253165,"x7WmDyWVYUy4sPfT69nk5w"
"275",44,4,"casual","True","True","very_loud","False","False","True","1","True","True","False","True","False","free","Madison","False","True","False","False","False","False","False","False","True","False","False","False","False","False","True","False","False","False","False","False",11,11,11,11,11.5,12.5,14,0.818181818181818,"Pzf3VFw0MqZjlNjmPTEQtQ"
"276",73,2,"casual","False","True","very_loud","False","False","True","1","True","True","False","True","False","free","Madison","True","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False",15,15,15,15,15.5,15.5,15,0.383561643835616,"kUtQT0IgfJaBE-5uP0r4sQ"
"277",438,4,"casual","True","True","average","False","False","True","2","True","True","False","True","False","free","Madison","True","True","False","False","False","False","None","True","True","False","False","False","False","False","False","False","False","False","False","True",12,15,15,15,15.5,15.5,11.3210930442638,0.812785388127854,"hoqk5SFvERVDJVXUaFLpLQ"
"278",31,3.5,"casual","True","True","average","False","False","True","1","True","True","False","True","False","free","Middleton","False","False","False","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True",14.5,14.5,14.5,14.5,15,14.5,14,0.870967741935484,"4U53QybENiCcwD1zD5THkg"
"279",159,3.5,"casual","True","True","average","True","True","True","2","True","True","True","True","True","free","Fitchburg","False","True","False","True","False","False","False","True","True","None","False","False","False","False","False","False","False","False","True","True",12,12,13,13,14.5,14.5,12,0.786163522012579,"0kzPQQL8wVcHlBQzMdRdWQ"
"280",9,4.5,"casual","False","True","average","True","True","True","2","False","False","False","False","False","free","Madison","False","True","False","False","False","False","False","False","True","False","False","False","False","False","False","False","False","False","False","False",8,10.8095518867925,8,8,8,15,11.3210930442638,1.11111111111111,"8IVLev6szne-c-VDMXvn9w"
"281",26,3.5,"casual","True","True","average","True","False","True","2","True","True","False","True","True","free","Fitchburg","False","False","False","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True",15,15,15,15,15,15,14,0.846153846153846,"UuezOzEBemKWDOrZFjM1BA"
"282",161,3.5,"casual","True","True","average","True","True","True","2","True","True","False","True","False","free","Madison","False","True","False","True","False","False","False","True","True","False","False","False","False","False","False","False","False","False","False","True",13.7625524769102,10.75,10.75,10.75,12.5,12.5,10.75,0.850931677018634,"tsDdetbc4qtzgAPtcLH87A"
"283",17,4,"casual","True","True","average","True","True","True","2","True","True","False","True","True","free","Madison","False","True","False","False","False","False","False","False","True","False","False","False","False","False","False","False","False","False","True","False",10,10,10,10,11,13,5,0.941176470588235,"RjCQMq7UxTeefqd5sATcnQ"
"284",84,4,"casual","True","True","average","True","False","False","2","True","True","False","False","False","no","Madison","False","False","False","True","False","False","False","False","True","False","False","False","False","False","True","False","False","False","False","False",13,13,13,13,14,13,9,0.833333333333333,"RGCiOM52mBI6_Wyfx2xO6A"
"285",140,4,"casual","False","True","loud","False","False","True","2","True","True","False","True","False","free","Madison","False","True","False","False","False","False","False","False","True","False","False","False","True","False","False","False","False","False","True","False",12,12,12,12,12.5,9.5,6,0.85,"GjkgXXicSJokejRge-g3xA"
"286",6,5,"casual","False","True","average","True","False","True","2","True","True","False","True","False","free","Fitchburg","False","False","False","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True",17,17,17,17,17,17,17,1.16666666666667,"_GWASSMy9tz9PiL2AtIzqQ"
"287",41,4,"casual","True","True","average","True","True","True","2","True","False","True","True","True","free","Sun Prairie","False","True","False","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","True",11,11,11,11,11,11,11,0.804878048780488,"cUlrdqPesvSD3V26957Hqw"
"288",3,4.5,"casual","True","True","average","True","False","True","3","True","True","True","True","True","free","Mount Horeb","False","False","False","True","False","False","False","False","True","False","False","False","False","False","False","False","False","False","False","True",14.5,14.5,14.5,14.5,14.5,14.5,14.5,1.33333333333333,"lPUZ1LfT8jsTxoFRp1fTcA"
"289",85,3,"casual","True","True","very_loud","False","True","True","2","True","False","True","True","True","free","Middleton","False","False","False","True","False","False","False","True","True","False","False","False","False","False","False","False","True","False","False","True",8,9,9,9,15,15,12,0.682352941176471,"9WD2zF1sDf1kNj-1EnVDyg"
"290",108,3,"casual","True","True","average","True","True","True","2","False","True","False","False","True","free","Middleton","False","False","False","True","False","False","False","False","True","False","False","False","False","False","False","False","False","False","True","False",24,5.5,5.5,5.5,6,6,5,0.740740740740741,"yAkaDc6MWX3dy8bnEcCrRQ"
"291",60,4,"casual","True","True","average","True","False","True","2","True","True","False","True","False","free","Fitchburg","False","False","False","True","False","False","False","False","True","False","False","False","None","False","False","None","None","False","False","True",10,10,10,10,12.5,10.5,10,0.883333333333333,"0umZMt2hvc85BQEJ81YP2A"
"292",289,3.5,"casual","True","True","average","True","True","True","2","True","True","False","True","True","no","Fitchburg","False","False","False","True","False","False","False","None","True","None","False","False","False","False","False","False","False","False","True","False",10,10,10,10,10,10,4,0.865051903114187,"aqCOsEhjCHVqaFPRt8MCRg"
"293",133,3.5,"casual","True","True","loud","True","False","True","2","True","True","False","False","True","no","Madison","False","True","False","True","False","None","False","None","True","False","False","False","False","False","False","False","False","False","False","True",6,6,6,6,8,12,10,0.744360902255639,"YohEZMYpKrf-3fyPASKLew"
"294",203,3,"casual","True","True","average","True","False","True","2","True","True","False","True","False","no","Madison","True","True","True","False","False","False","False","False","True","False","False","False","False","None","False","None","False","None","None","True",11,11,11,11,12,12,11,0.714285714285714,"qkDlRkNfrXE_4t2vMrTo0A"
"295",225,3.5,"dressy","False","True","average","False","True","True","3","True","True","False","True","False","no","Madison","False","True","False","False","False","False","False","False","True","False","False","False","False","False","False","False","False","False","True","False",4,4,4,4,5,5,5,0.804444444444444,"cMybOpJd352Cb6y9SeVhPw"
"296",8,4.5,"casual","True","True","average","True","True","True","2","True","True","False","True","True","free","Verona","False","False","False","True","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False",24,11,11,11,12,12,11,1,"ODrrbPqEkh72YTcO8AECpA"
"297",148,4,"dressy","True","True","average","False","True","True","3","True","True","True","True","True","free","Madison","True","False","False","False","False","False","False","False","True","False","False","False","False","False","False","False","False","False","True","False",4.5,4.5,4.5,4.5,5.5,5.5,4.5,0.891891891891892,"h_UvnQfe1cuVICly_kIqHg"
