"","user_id","business_id","text","date","compliment_count","name","review_count","is.open","stars","attributes.RestaurantsAttire","attributes.RestaurantsTakeOut","attributes.BusinessAcceptsCreditCards","attributes.NoiseLevel","attributes.GoodForKids","attributes.RestaurantsReservations","attributes.RestaurantsGoodForGroups","attributes.RestaurantsPriceRange2","attributes.HasTV","attributes.Alcohol","attributes.BikeParking","attributes.RestaurantsDelivery","attributes.ByAppointmentOnly","attributes.OutdoorSeating","attributes.Caters","attributes.WheelchairAccessible","attributes.WiFi","attributes.BYOB","attributes.Corkage","attributes.RestaurantsTableService","attributes.BusinessAcceptsBitcoin","attributes.HappyHour","attributes.DogsAllowed","attributes.CoatCheck","attributes.Music","attributes.BestNights","attributes.BYOBCorkage","attributes.DriveThru","attributes.GoodForDancing","attributes.Smoking","attributes.AgesAllowed","attributes.DietaryRestrictions","attributes.RestaurantsCounterService","attributes.Open24Hours","hours.Monday","hours.Tuesday","hours.Wednesday","hours.Thursday","hours.Friday","hours.Saturday","hours.Sunday","categories","state","city","attributes.BusinessParking.garage","attributes.BusinessParking.street","attributes.BusinessParking.validated","attributes.BusinessParking.lot","attributes.BusinessParking.valet","attributes.GoodForMeal.dessert","attributes.GoodForMeal.latenight","attributes.GoodForMeal.lunch","attributes.GoodForMeal.dinner","attributes.GoodForMeal.brunch","attributes.GoodForMeal.breakfast","attributes.Ambience.touristy","attributes.Ambience.hipster","attributes.Ambience.romantic","attributes.Ambience.divey","attributes.Ambience.intimate","attributes.Ambience.trendy","attributes.Ambience.upscale","attributes.Ambience.classy","attributes.Ambience.casual"
"3136","46InQfB7vix6Zh8DKHlvrg","6Z75MVEou08v513A8DUbpw","decent place and tots here are really good. friendly staff and fast service.","2017-02-12 21:11:10",0,"The Side Door Grill and Tap",99,1,4,"u'casual'","True","True","'average'","False","False","True","2","True","'full_bar'","True","True",NA,"True","False","True","'free'",NA,NA,"True",NA,"True",NA,NA,"{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}","{'monday': False, 'tuesday': False, 'friday': True, 'wednesday': False, 'thursday': True, 'sunday': False, 'saturday': True}",NA,NA,NA,"u'outdoor'",NA,NA,NA,NA,"11:0-22:0","11:0-22:0","11:0-22:0","11:0-22:0","11:0-23:0","11:0-23:0","11:0-22:0","Bars, Nightlife, Burgers, American (Traditional), Restaurants, Pubs","WI","Madison","False","False","False","True","False","False","False","True","True","False","False","False","False","False","False","False","False","False","False","True"
"3137","Oh63Ho1rK8HJEe2eFUfX1g","_dcX-gXs3VxTBmURWdnTOw","tofu tacos, sauteed brussels sprouts, & sweet potato fries are amaaaazing!","2016-09-14 23:33:57",0,"Buck & Honeys",217,1,3.5,"u'casual'","True","True","u'average'","True","True","True","2","True","u'full_bar'","True","False",NA,"True","True",NA,"'free'",NA,NA,NA,NA,"True",NA,"False","{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': True, 'video': False, 'karaoke': False}","{'monday': False, 'tuesday': True, 'friday': False, 'wednesday': False, 'thursday': False, 'sunday': False, 'saturday': False}",NA,NA,"False",NA,NA,NA,NA,NA,"11:0-22:0","11:0-22:0","11:0-22:0","11:0-22:0","11:0-22:0","11:0-22:0","10:0-22:0","Breakfast & Brunch, Bars, Venues & Event Spaces, American (Traditional), Wine Bars, Nightlife, Restaurants, Steakhouses, Event Planning & Services","WI","Sun Prairie","False","False","False","True","False","False","False","True","True","False","False","False","False","False","False","False","False","False","False","True"
"3138","rFvawRtg0xqIUviZlyBZ3Q","iFlr0eG_qH-cgXFhji7gbQ","slow service and overpriced food... the building is absolutely beautiful, though...","2016-11-05 19:14:29",0,"Erin's Snug Irish Pub",210,1,3.5,"u'casual'","True","True","u'average'","True","True","True","2","True","u'full_bar'","True","False",NA,"True","True",NA,"'free'",NA,NA,NA,NA,"True",NA,NA,"{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}","{'monday': False, 'tuesday': False, 'friday': True, 'wednesday': False, 'thursday': True, 'sunday': False, 'saturday': True}",NA,NA,NA,NA,NA,NA,NA,NA,"11:0-21:30","11:0-21:30","11:0-21:30","11:0-21:30","11:0-22:0","11:0-22:0","10:0-21:0","Breakfast & Brunch, Venues & Event Spaces, Event Planning & Services, Nightlife, Pubs, Sandwiches, Bars, Irish Pub, Irish, American (Traditional), Restaurants","WI","Madison","False","False","False","True","False","False","False","True","True","False","False","False","False","False","False","False","False","False","True","True"
"3139","UW9L6MIaSEzTQp6_WYFeDg","yPgUkQxj8CYPKF89HV65kg","very small parking (6 spaces) lot behind restaurant","2013-08-08 00:28:35",0,"Lombardinos Italian Restaurant and Bar",208,1,4,"u'casual'","True","True","u'average'","False","True","True","2","True","u'full_bar'","True","False",NA,"False","True",NA,"u'no'",NA,NA,NA,NA,"True",NA,NA,"{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}",NA,"'no'",NA,"False",NA,NA,NA,NA,NA,"17:0-21:0","17:0-21:0","17:0-21:0","5:0-9:0","17:0-22:0","17:0-22:0","17:0-21:0","Nightlife, Restaurants, Bars, Italian","WI","Madison","False","True","False","True","False","False","False","False","True","False","False","False","False","True","False","False","False","False","True","False"
"3140","UasklH6YXUWc84xIbbfzuQ","keQlXWfz2K7GukqaReVyow","yum, yum, yum - the best chinese food in the area for certain!","2014-03-12 01:29:46",0,"Ichiban Sichuan",194,1,3.5,"u'casual'","True","True","u'average'","True","True","True","2","True","u'full_bar'","True","True",NA,"False","False",NA,"u'free'",NA,NA,NA,NA,"False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11:0-22:0","11:0-22:0","11:0-22:0","11:0-22:0","11:0-22:30","11:0-22:30","11:0-22:0","Food, Chinese, Restaurants","WI","Madison","False","True","False","False","False","False","False","False","True","False","False","False","False","False","False","False","False","False","False","True"
"3141","ZBUqJPDeiVcnLj87Lra7mg","X0siHN0KchBjGKn9QsEAFg","1 spotted cow monday nights!!!","2014-04-22 02:36:17",0,"Vintage Spirits & Grill",64,1,4,"u'casual'","True","True","'loud'","False","False","True","1","True","u'full_bar'","True","True",NA,"True","False",NA,"'free'",NA,NA,NA,NA,"True",NA,NA,"{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}","{'monday': False, 'tuesday': True, 'friday': False, 'wednesday': False, 'thursday': False, 'sunday': False, 'saturday': False}",NA,NA,NA,NA,NA,NA,NA,NA,"15:0-2:0","15:0-2:0","15:0-2:0","15:0-2:0","15:0-2:30","9:0-2:30","9:0-2:0","Bars, Nightlife, American (New), Breakfast & Brunch, Beer Bar, Restaurants","WI","Madison","False","False","False","False","False","False","True","False","False","False","False","False","False","False","False","False","False","False","False","True"
"3142","YCS4Jd6wXeYhhoqhah5FZA","LZ_R2OLgZQSQMMzlp8uUOA","we ate here two years ago. amazing burgers and mounds of fries for the table.","2016-03-25 19:26:42",0,"Dotty Dumpling's Dowry",554,1,4,"'casual'","True","True","u'average'","True","False","False","2","True","'full_bar'","True","False",NA,"False","False","True","u'no'",NA,NA,"True",NA,"True","False",NA,NA,NA,"'no'","False",NA,NA,NA,NA,NA,NA,"0:0-0:0","11:0-22:0","11:0-23:0","11:0-23:0","11:0-23:0","11:0-23:0","11:0-22:0","Burgers, Vegetarian, Vegan, Nightlife, Breakfast & Brunch, Pubs, Restaurants, Bars","WI","Madison","True","True","False","False","False","False","None","True","True","False","False","False","False","False","False","False","False","False","True","True"
"3143","lowGClGJQ0kLv9ANPCXyAw","JRlNQwZbV72kQdFz5YX4TA","there are often bowling leagues here- call ahead to see if open bowling is available.","2017-01-12 03:25:45",0,"Middleton Sport Bowl",23,1,3.5,"u'casual'","True","True","u'average'","True","False","True","1","True","u'full_bar'","True","False",NA,"True",NA,NA,NA,NA,NA,NA,NA,"True",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Restaurants, Active Life, Bowling, American (Traditional)","WI","Middleton","False","False","False","False","False",NA,NA,NA,NA,NA,NA,"False","False","False","False","False","False","False","False","False"
"3144","WYtbAHgY8rm0YaUtW0HnBQ","vR5Hppx__U_VXObK8VPLOw","top ten restaurants in madison.","2017-07-18 13:30:55",0,"Graft",402,1,4.5,"'casual'","False","True","u'average'","False","True","True","3","False","u'full_bar'","True","False",NA,"False","False","True","'free'",NA,NA,"True",NA,"False",NA,"True","{'dj': None, 'background_music': False, 'no_music': False, 'jukebox': None, 'live': False, 'video': False, 'karaoke': None}","{'monday': False, 'tuesday': False, 'friday': True, 'wednesday': False, 'thursday': False, 'sunday': False, 'saturday': False}",NA,NA,"False","u'no'",NA,NA,NA,NA,"0:0-0:0","17:0-22:0","17:0-22:0","17:0-22:0","17:0-22:0","17:0-22:0","17:0-21:0","Nightlife, Bars, American (New), Wine Bars, Cocktail Bars, Restaurants","WI","Madison","False","True","False","False","False","True","False","False","True","False","False","False","False","False","False","False","False","False","True","False"
"3145","g42wi9bOD_WAZsro7VW6rA","24fW-8hK0hs5KvEYWwWNDw","make sure to get a server that isn not annoyed by everything you request! definitely doesn not have stellar service.","2015-05-07 06:02:31",0,"Casa de Lara",62,1,3.5,"u'casual'","True","True","u'average'","True","False","True","2","True","u'full_bar'","True","True",NA,"False","False",NA,"'no'",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11:0-21:0","11:0-21:0","11:0-21:0","11:0-21:0","11:0-21:30","11:0-21:30",NA,"Mexican, Restaurants","WI","Madison","False","True","False","False","False","False","False","True","False","False","False","False","False","False","False","False","False","False","False","True"
"3146","9brb3jp3oZVIlL5jt4ilCA","vR5Hppx__U_VXObK8VPLOw","taco tuesdays! 3 for 9
every week is a different kind, this week's was steak and eggs","2017-01-18 02:38:38",0,"Graft",402,1,4.5,"'casual'","False","True","u'average'","False","True","True","3","False","u'full_bar'","True","False",NA,"False","False","True","'free'",NA,NA,"True",NA,"False",NA,"True","{'dj': None, 'background_music': False, 'no_music': False, 'jukebox': None, 'live': False, 'video': False, 'karaoke': None}","{'monday': False, 'tuesday': False, 'friday': True, 'wednesday': False, 'thursday': False, 'sunday': False, 'saturday': False}",NA,NA,"False","u'no'",NA,NA,NA,NA,"0:0-0:0","17:0-22:0","17:0-22:0","17:0-22:0","17:0-22:0","17:0-22:0","17:0-21:0","Nightlife, Bars, American (New), Wine Bars, Cocktail Bars, Restaurants","WI","Madison","False","True","False","False","False","True","False","False","True","False","False","False","False","False","False","False","False","False","True","False"
"3147","S94-2s2JQY1GExNMf54CSA","zERyZLsAyB47bMZlfUV-SQ","excellent breakfast! great food. great service.","2011-03-14 17:03:44",0,"Nick's Restaurant",80,1,3.5,"'casual'","True","True","u'quiet'","True","True","True","1","True","'full_bar'","True","True",NA,"True","False",NA,"u'no'",NA,NA,NA,NA,"True",NA,NA,NA,"{'monday': False, 'tuesday': False, 'friday': True, 'wednesday': True, 'thursday': False, 'sunday': False, 'saturday': True}",NA,NA,NA,NA,NA,NA,NA,NA,"10:0-22:0","10:0-22:0","10:0-22:0","10:0-22:0","10:0-22:0","10:0-22:0","10:0-22:0","Mediterranean, Nightlife, Diners, Greek, Restaurants, Bars","WI","Madison","None","None","False","False","False","False","None","True","True","False","None","False","None","False","True","None","False","False","False","True"
"3148","92sdIE4JUZZptwhKtF_kkw","x0LohgBoD53hIa3BMM00PQ","get the sweet potato fries, awesome service!","2015-05-03 13:52:13",0,"The Free House Pub",195,1,3.5,"u'casual'","True","True","u'average'","True","False","True","2","True","u'full_bar'","True","False",NA,"True","False",NA,"'free'",NA,NA,NA,NA,"True",NA,NA,"{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}","{'monday': False, 'tuesday': False, 'friday': True, 'wednesday': False, 'thursday': True, 'sunday': False, 'saturday': True}",NA,NA,NA,NA,NA,NA,NA,NA,"0:0-0:0","11:0-0:0","11:0-0:0","11:0-0:0","11:0-2:30","11:0-2:30","11:0-22:0","Restaurants, Pubs, American (New), Nightlife, American (Traditional), Bars, Beer, Wine & Spirits, Food","WI","Middleton","False","True","False","False","False","False","False","True","True","False","False","False","False","False","False","False","False","False","False","True"
"3149","A0H8uulwlr7zE93XD45MTQ","c5mnoNYWzsw_gJSZ0C4b6w","kind of disappointing pizza","2014-08-12 00:35:14",0,"Spartan Pizza",18,1,3.5,"u'casual'","True","True",NA,"True","False","False","1","True","u'full_bar'","True","True",NA,"False","False",NA,"'no'",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16:30-21:0","16:30-22:0","16:30-22:0","16:30-22:0","16:30-0:0","16:30-0:0","12:0-20:0","Pizza, Restaurants, Bars, Burgers, Nightlife","WI","Mc Farland","False","False","False","False","False",NA,NA,NA,NA,NA,NA,"False","False","False","False","False","False","False","False","False"
"3150","Z_dNGufr6IxXmWphcHvFEw","eab04KSBbf30FqB4cH8erQ","definitely add the bamboo shoots to your ramen!","2017-02-22 03:42:26",0,"Umami Ramen & Dumpling Bar",380,1,3.5,"u'casual'","True","True","u'average'","True","True","True","2","True","u'full_bar'","True","True",NA,"True","True","True","u'no'",NA,NA,"True","False","True","False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0:0-0:0","17:0-21:0","17:0-21:0","17:0-21:0","17:0-22:0","17:0-22:0","17:0-21:0","Taiwanese, Restaurants, Japanese, Asian Fusion, Chinese","WI","Madison","False","True","False","True","False","False","False","False","True","False","False","False","False","False","False","False","True","False","True","False"
"3151","Loag51aoW2dBS3xxVU18Ew","sXYkjcuGhtaYP8yeQPaHgA","they now have brunch!","2015-02-21 20:01:10",0,"Heritage Tavern",478,1,4.5,"'casual'","False","True","u'average'","False","True","True","3","False","u'full_bar'","True","False",NA,"True","True","True","'free'",NA,NA,"True",NA,"True","False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16:0-0:30","16:0-0:30","16:0-0:30","16:0-0:30","16:0-1:0","17:0-1:0","9:30-14:0","Gastropubs, Restaurants, American (New), Breakfast & Brunch","WI","Madison","False","True","False","False","False","False","False","False","True","False","False","False","False","False","False","False","False","False","True","False"
"3152","PRiPs3Fn-8busmC6lB3E5g","Jv8Cj0fdN2Mu2uvFVKcGlw","they have bad soda here.","2014-08-10 21:29:17",0,"Famous Dave's Bar-B-Que",85,1,3,"'casual'","True","True","u'average'","True","False","True","2","True","u'full_bar'","True","True",NA,"False","True",NA,"u'no'",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0:0-0:0","11:0-16:0","11:0-21:0","11:0-21:0","11:0-22:0","11:0-22:0","11:0-21:0","Barbeque, Restaurants, American (Traditional), Comfort Food","WI","Madison","False","False","False","True","False","False","False","True","True","False","False","False","False","False","False","False","False","False","False","True"
"3153","v1hb1nHKep3IoDBTN3rfSA","ZliwQrjUnAosBLM8W_bsGQ","loved it - great food and aesthetic","2014-01-12 03:57:08",0,"Grampa's Pizzeria",245,1,4.5,"u'casual'","True","True","u'average'","False","False","True","2","True","'full_bar'","True","False",NA,"False","False",NA,"u'no'",NA,NA,"True",NA,"True",NA,"False","{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}","{'monday': False, 'tuesday': False, 'friday': True, 'wednesday': False, 'thursday': False, 'sunday': False, 'saturday': False}",NA,NA,"False",NA,NA,NA,NA,NA,"17:0-22:0","17:0-22:0","17:0-22:0","17:0-22:0","17:0-23:0","17:0-23:0","17:0-21:0","Nightlife, Bars, Food, Restaurants, Pizza","WI","Madison","False","True","False","False","False","False","False","False","True","False","False","False","False","False","False","True","False","False","True","False"
"3154","3QhEjt7RHDXlw6mE2ZQjNQ","Tvw-7siA6FtCSwRikb5FVA","free tailgate buffet during packer and badger football games","2014-11-02 17:02:18",0,"Green Lantern Restaurant",77,1,3.5,"u'casual'","True","True","u'average'","True","True","True","2","True","u'full_bar'","True","False",NA,"False","True",NA,"u'free'",NA,NA,NA,NA,"True",NA,NA,"{'dj': True, 'background_music': False, 'no_music': False, 'jukebox': True, 'live': False, 'video': False, 'karaoke': False}",NA,NA,NA,"False",NA,NA,NA,NA,NA,"6:0-2:0","6:0-2:0","6:0-2:0","6:0-2:0","6:0-2:0","7:0-2:0","7:0-2:0","Venues & Event Spaces, Bars, Restaurants, Event Planning & Services, Nightlife, American (Traditional)","WI","Mc Farland","False","False","False","True","False","False","False","True","True","True","False","False","False","False","False","False","False","False","False","True"
"3155","W6FbnL2NCDJxvjWDl0bJQA","iFlr0eG_qH-cgXFhji7gbQ","i've had their ruben and the fish and chips...also been there on st. patty's. cool place, great black and tan combos!","2012-02-22 18:44:44",0,"Erin's Snug Irish Pub",210,1,3.5,"u'casual'","True","True","u'average'","True","True","True","2","True","u'full_bar'","True","False",NA,"True","True",NA,"'free'",NA,NA,NA,NA,"True",NA,NA,"{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}","{'monday': False, 'tuesday': False, 'friday': True, 'wednesday': False, 'thursday': True, 'sunday': False, 'saturday': True}",NA,NA,NA,NA,NA,NA,NA,NA,"11:0-21:30","11:0-21:30","11:0-21:30","11:0-21:30","11:0-22:0","11:0-22:0","10:0-21:0","Breakfast & Brunch, Venues & Event Spaces, Event Planning & Services, Nightlife, Pubs, Sandwiches, Bars, Irish Pub, Irish, American (Traditional), Restaurants","WI","Madison","False","False","False","True","False","False","False","True","True","False","False","False","False","False","False","False","False","False","True","True"
"3156","46InQfB7vix6Zh8DKHlvrg","OlA7h9oOttqTALudvEUzTg","very casual environment. small menu, but, everything tasted fresh and good.","2017-05-22 23:09:10",0,"Gloria's Mexican Restaurant",110,1,4,"'casual'","True","True","'average'","True","True","True","1","True","u'full_bar'","True","False",NA,"False","True","True","u'free'",NA,NA,"True",NA,NA,"False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0:0-0:0","11:0-21:0","11:0-21:0","11:0-21:0","11:0-22:0","11:0-22:0","11:0-21:0","Restaurants, Mexican","WI","Madison","False","False","False","False","False","None","None","True","True","False","None","False","None","False","None","False","None","False","False","True"
"3157","MjhOrFy_7JaoFxJe7uglSA","NiBzh0kHusvH5rdnpm7yVw","amazing","2013-04-18 00:27:56",0,"Bandung Indonesian Restaurant",230,1,4,"'casual'","True","True","u'average'","True","True","True","2","True","'full_bar'","True","True","False","True","True","True","u'free'","True","True","True","True","True","False",NA,NA,NA,"'yes_corkage'",NA,NA,NA,NA,NA,NA,NA,"0:0-0:0","17:0-21:0","17:0-21:0","17:0-21:0","17:0-22:0","17:0-22:0",NA,"Seafood, Thai, Indonesian, Restaurants, Vegetarian, Asian Fusion","WI","Madison","False","True","False","True","False","False","False","True","True","False","False","False","False","False","False","False","False","False","False","True"
"3158","m1xP9iMdR6SML_Yqxe-A0w","keQlXWfz2K7GukqaReVyow","service has been improved a lot recently. food is still as good as it used to be.","2015-08-15 19:21:38",0,"Ichiban Sichuan",194,1,3.5,"u'casual'","True","True","u'average'","True","True","True","2","True","u'full_bar'","True","True",NA,"False","False",NA,"u'free'",NA,NA,NA,NA,"False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11:0-22:0","11:0-22:0","11:0-22:0","11:0-22:0","11:0-22:30","11:0-22:30","11:0-22:0","Food, Chinese, Restaurants","WI","Madison","False","True","False","False","False","False","False","False","True","False","False","False","False","False","False","False","False","False","False","True"
"3159","gzdLsYNs5hq4EylKLiWHDw","GjkgXXicSJokejRge-g3xA","weird decor. friendly people. cheap drinks. good music. good call.","2010-08-29 04:21:10",0,"Genna's Lounge",140,1,4,"u'casual'","False","True","u'loud'","False","False","True","2","True","'full_bar'","True","False","False","True","False",NA,"u'free'",NA,NA,NA,NA,NA,NA,NA,"{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': True, 'live': False, 'video': False, 'karaoke': False}","{'monday': False, 'tuesday': False, 'friday': True, 'wednesday': False, 'thursday': True, 'sunday': False, 'saturday': True}",NA,NA,NA,NA,NA,NA,NA,NA,"14:0-2:0","14:0-2:0","14:0-2:0","14:0-2:0","14:0-2:30","17:0-2:30","20:0-2:0","Lounges, American (New), Restaurants, Bars, Food, Nightlife, Beer, Wine & Spirits, Arts & Entertainment, Wineries","WI","Madison","False","True","False","False","False",NA,NA,NA,NA,NA,NA,"False","True","False","False","False","False","False","True","False"
"3160","ySPTLClSEV_9biY8iZEWPA","tCdku8Xrba2xTlN1_TIBWA","best place to get breakfast in stoughton!","2015-12-18 01:49:53",0,"Koffee Kup Restaurant",94,1,4.5,"u'casual'","True","True","u'average'","True","False","False","1","False","u'full_bar'","True","False",NA,"False","False",NA,"u'free'",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5:0-20:0","5:0-20:0","5:0-20:0","5:0-20:0","5:0-20:0","5:0-20:0","5:0-14:0","American (Traditional), Restaurants","WI","Stoughton","False","True","False","False","False","False","False","True","False","False","True","False","False","False","False","False","False","False","False","True"
"3161","zjjppP4BvQqwjTbAP-afiA","RMEzxhYfpnEsWlfozit_xw","ale asylum has my vote for best brewery in madison. flights are generous. never disappointed with the selection. they offer pints and half pints. atmosphere is cool inside (lots of tables too) and there's also a patio area outside when the weather is nice. food is surprisingly good too- emphasis on local foods. noticed you get the best service when seated and eating at the bar, otherwise service can be a hit or miss.","2016-10-21 19:26:26",0,"Ale Asylum",291,1,4,"u'casual'","True","True","u'average'","False","False","True","2","False","u'full_bar'","True","False",NA,"True","False","True","u'free'",NA,NA,NA,NA,"True","False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11:0-0:0","11:0-0:0","11:0-0:0","11:0-0:0","11:0-2:30","11:0-2:30","11:0-22:0","Breweries, Beer, Wine & Spirits, Food, Nightlife, Pubs, Local Flavor, Bars, Restaurants, Pizza","WI","Madison","False","False","False","True","False",NA,NA,NA,NA,NA,NA,"False","False","False","False","False","False","False","False","True"
"3162","79-LVNPv-yTkaxPnKFwq0g","NiBzh0kHusvH5rdnpm7yVw","ask for the pad thai to be made spicy :-) cream cheese wontons are delectable.","2015-12-28 01:29:40",0,"Bandung Indonesian Restaurant",230,1,4,"'casual'","True","True","u'average'","True","True","True","2","True","'full_bar'","True","True","False","True","True","True","u'free'","True","True","True","True","True","False",NA,NA,NA,"'yes_corkage'",NA,NA,NA,NA,NA,NA,NA,"0:0-0:0","17:0-21:0","17:0-21:0","17:0-21:0","17:0-22:0","17:0-22:0",NA,"Seafood, Thai, Indonesian, Restaurants, Vegetarian, Asian Fusion","WI","Madison","False","True","False","True","False","False","False","True","True","False","False","False","False","False","False","False","False","False","False","True"
"3163","HLWArK2WCb23OqexJPsR9w","-pV9kWNoA9vyHfM_auYecA","great bloodies","2013-10-12 17:03:41",0,"The Cooper's Tavern",426,1,4,"u'casual'","True","True","'loud'","False","False","True","2","True","u'full_bar'","True","False",NA,"True","False",NA,"'free'",NA,NA,NA,NA,NA,"False",NA,"{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}","{'monday': False, 'tuesday': False, 'friday': True, 'wednesday': True, 'thursday': False, 'sunday': False, 'saturday': True}",NA,NA,"False",NA,NA,NA,NA,NA,"0:0-0:0","11:0-2:0","11:0-2:0","11:0-2:0","11:0-2:0","9:0-2:0","9:0-2:0","Restaurants, American (New), Bars, Pubs, Nightlife","WI","Madison","False","True","False","False","False","False","False","True","True","False","False","False","False","False","False","False","False","False","True","True"
"3164","9brb3jp3oZVIlL5jt4ilCA","d6VYQbeTZ_WdD8Uuhh35dg","happy hour oysters are 2. weekdays from 4-6","2017-01-16 04:49:37",0,"Tempest Oyster Bar",280,1,4,"u'dressy'","False","True","u'average'","False","True","True","3","True","u'full_bar'","True","False",NA,"True","False",NA,"u'no'",NA,NA,"True",NA,"True",NA,"True","{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}","{'monday': False, 'tuesday': False, 'friday': True, 'wednesday': False, 'thursday': True, 'sunday': False, 'saturday': True}",NA,NA,"False","u'no'",NA,NA,NA,NA,"16:0-22:0","16:0-22:0","16:0-22:0","16:0-22:0","16:0-0:0","16:0-0:0","16:0-22:0","Steakhouses, Restaurants, Bars, Seafood, Nightlife","WI","Madison","False","True","False","False","False","False","None","False","True","False","False","False","False","False","False","False","False","False","True","False"
"3165","lrgq-Gr-l8m0v5WEmVXP6g","VUbACJQR-_dVwyPYMFSodg","check in offer not valid on weekends...wtf.","2017-02-19 00:55:16",0,"Takara 88",102,1,4,"'casual'","True","True","'average'","True","True","True","2","True","u'full_bar'","True","False","False","True","True","True","u'free'",NA,NA,"True",NA,"True","False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16:30-22:0","16:30-22:0","16:30-22:0","16:30-22:0","16:30-22:30","16:30-22:30","12:0-21:30","Bars, Sushi Bars, Asian Fusion, Lounges, Japanese, Nightlife, Restaurants","WI","Middleton","False","False","False","True","False","None","False","True","True","False","False","False","False","False","False","False","False","False","True","True"
"3166","pnTiEaqM4slogpY97n9Kvg","Z8SXv1u_6rKicQy9P7G6fw","don not leave without trying the amazing horchata. one of the best i have ever had,  seriously.","2013-10-12 14:50:31",0,"La Hacienda",111,1,3.5,"'casual'","True","True","u'average'","True","False","True","1","True","u'full_bar'","True","False",NA,"True","True",NA,"'no'",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9:0-3:0","9:0-3:0","9:0-3:0","9:0-3:0","9:0-4:0","9:0-4:0","9:0-3:0","Restaurants, Mexican","WI","Madison","False","False","False","True","False","False","True","False","False","False","False","False","False","False","False","False","False","False","False","True"
"3167","2oj50ozWkCmisFS2D4Bn7Q","ZcAoKSDT6BNcWsn3o4-WVA","gave them another try today. service was much better. thanks lydia.","2017-11-14 19:01:20",0,"Me & Julio",155,1,3,"'casual'","True","True","u'average'","True","True","True","2","True","u'full_bar'","True","True","False","True","True","True","u'free'",NA,NA,"True",NA,"True","False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9:0-22:0","11:0-23:0","11:0-23:0","11:0-23:0","11:0-0:0","9:0-0:0","9:0-22:0","Tex-Mex, American (Traditional), Mexican, Restaurants","WI","Fitchburg","False","False","False","True","False","False","False","True","True","False","False","False","False","False","False","False","False","False","True","True"
"3168","R4TzEwM0TVuhABL8yh2mlA","2qjvYspb3bEmCaw1vmSk0g","great staff and delicious food. the coconut shrimp was to die for.","2017-05-11 23:59:20",0,"Muramoto Hilldale",293,1,4,"u'casual'","True","True","u'average'","False","False","True","2","False","'full_bar'","True","False",NA,"False","False",NA,"u'free'",NA,NA,"True","False","False",NA,NA,NA,NA,"'no'",NA,NA,NA,NA,NA,NA,NA,"11:0-22:0","11:0-22:0","11:0-22:0","11:0-22:0","11:0-22:0","11:0-22:0","11:0-21:0","Restaurants, Sushi Bars, Seafood, Soup","WI","Madison","True","False","False","False","False","False","False","False","True","False","False","False","False","False","False","False","True","False","True","False"
